Type,Method,Bg_RRGGBB, Bg_L,Bg_a,Bg_b,Bg_TD_RRGGBB,Bg_TD_L,Bg_TD_a,Bg_TD_b,Bg_ND_RRGGBB,Bg_ND_L,Bg_ND_a,Bg_ND_b,Fg_L,Fg_a,Fg_b,CD_Fg_L,CD_Fg_a,CD_Fg_b,Com_Fg_L,Com_Fg_a,Com_Fg_b,GammutFlag,ComS_Fg_L,ComS_Fg_a,ComS_Fg_b,Measured_L,Measured_a,Measured_b
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,76.2883068,27.94517853,14.05488223,60.85216797,15.7128659,13.77244465,76.25711548,-0.958655917,73.37582542,0,46.14016461,11.20933689,-1.960411184,62.18553,11.27167,17.2647
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,45.91954644,85.09047296,-78.64879806,45.025561,25.104457,-21.481387,15.53422889,23.16771096,-5.993958518,0,7.700226015,55.01695609,-57.04464891,46.85619,18.16115,-10.07992
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,85.76902736,-9.633526703,14.26445356,64.20946242,1.678212611,12.00760262,85.64033521,-43.44690401,78.12366109,0,51.09703738,-9.482531295,17.09239203,64.41918,-0.90479,15.34115
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,43.58849925,4.040585165,23.38256959,48.94569413,3.701801347,-14.58507103,25.15310515,-8.827835328,4.291197734,0,23.14361392,-28.14813988,-30.64753074,52.96044,-2.84509,-7.78531
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,51.84070529,62.45121521,26.21985257,47.11847577,33.77290768,17.63636329,54.15386267,57.90514373,63.80291281,0,17.47159514,60.32710344,-72.62579492,53.31961,27.44754,15.15417
BP,TD,0x519b4f,58.330714,-40.50240418,34.10943237,,32.94324025,-29.82333269,24.67188414,0x499649,56.31955361,-41.52750909,34.68727635,62.0967949,-24.03586843,-9.709437094,47.35268377,-10.84313745,26.66486214,20.41950645,-24.30619552,27.9999959,0,18.28748075,-21.59857579,-74.94658085,49.05652,-9.25066,3.65374
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,66.54981404,52.30793838,8.850805906,57.53052005,21.13730862,11.79362996,43.54627849,22.81523314,-37.59743296,0,40.8360622,19.97220443,-15.24681128,53.97391,3.00006,-15.36147
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,71.38846928,-63.36752685,57.40636087,54.27019253,-21.8333122,22.07003903,38.45051249,-39.44299392,43.91153164,1,35.04809754,-90.77383326,-37.96769997,45.90692,-9.21854,-0.59909
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,76.27814786,-52.86391006,52.29384128,56.27752601,-8.878944443,7.060765512,80.87299974,-24.77055038,-28.58457025,0,38.69475208,-38.42426571,-16.15892438,64.35477,-16.77445,-13.18574
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,2.217300103,4.911716184,-16.94634915,15.00766845,-9.929342513,-20.42607653,1.670040989,2.844176148,-11.7416888,1,40.89252427,17.56159892,-38.86651858,33.00591,-0.65065,-29.95044
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,52.51985329,42.60831327,-24.105869,52.01763,14.009133,-0.141928,38.81788635,-9.261539633,27.97982625,0,30.52642149,7.049433368,-30.40260282,61.30755,4.24219,6.25622
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,62.22563286,-18.99691563,4.670314881,51.46203577,-3.167968921,16.46102202,76.07782975,-48.42496645,75.13176511,1,29.31754354,-39.95626521,-47.36776335,60.95773,-1.08601,18.90064
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,81.07977112,-4.801833377,14.09951545,63.55719153,0.707256561,11.407326,85.61004344,-43.0662448,66.95843038,0,50.15943457,-11.3353872,14.62650068,65.06563,1.15544,10.74837
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,85.76902736,-9.633526703,14.26445356,64.20946242,1.678212611,12.00760262,85.64033521,-43.44690401,78.12366109,0,51.09703738,-9.482531295,17.09239203,64.20946,0.54848,15.49714
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,55.08445465,-12.0751683,58.75342098,49.821964,8.594083,36.376479,62.15312467,-18.45805382,13.86598489,0,25.44996682,-8.411474207,-64.50523704,59.26017,0.72567,-3.82091
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,19.85375419,28.5992463,3.036203989,33.09241435,17.97287291,-17.60907707,11.5734869,-1.9644695,17.16094477,1,29.73199623,2.388634616,-45.07854172,43.79959,10.14991,0.36198
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,80.98730805,-37.92032688,23.37887209,61.036719,-9.903657,11.606428,23.6935121,39.47207508,1.855896029,0,46.42184722,-31.58700784,1.616237525,43.52185,22.25794,-13.51466
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,25.17290152,13.10081339,9.00155038,39.74838819,6.579895682,-12.41556416,20.66072389,-9.573937979,20.86720863,0,18.39816378,22.67415049,-59.89693103,50.2159,4.04637,0.02195
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,47.67353594,37.39423264,27.15937974,47.443299,21.692486,18.610633,25.18008761,4.63886774,4.605911409,0,18.59452172,29.2183103,-70.89125041,52.96044,7.22668,-6.2717
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,34.19319386,-23.49161636,13.53010336,52.67479256,-18.21321693,11.90523452,71.13044707,-69.24473649,69.8882207,0,31.90336438,-94.69343308,-38.24431361,56.60471,-16.99336,11.52801
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,34.19319386,-23.49161636,13.53010336,52.67479256,-18.21321693,11.90523452,71.13044707,-69.24473649,69.8882207,0,31.90336438,-94.69343308,-38.24431361,56.91919,-18.49911,12.54623
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,57.34244746,21.72121137,-66.09064809,47.68795762,-7.345312366,5.896115478,76.21591603,-53.05663853,23.50422616,0,19.40156993,-53.39767635,-61.73060238,62.06619,-14.08776,-4.42686
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,38.61308467,32.61401553,-9.773844586,44.815271,12.909956,1.812412,43.08396045,-5.22950965,49.21834445,0,6.345276015,-3.503240097,-84.85587153,50.97842,8.50395,7.63708
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,38.91169358,-14.45092413,-4.566133129,55.89705824,-11.01903482,-0.009039802,38.86818541,-28.59042057,23.36225842,0,38.02568691,-44.74509328,-9.04069061,48.39834,-4.4602,-5.50503
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,48.03730347,18.86565984,-0.437766677,50.085111,10.355679,7.505087,25.23065781,-10.6371878,33.77555184,0,26.1057706,-3.020014433,-48.29046474,52.61959,4.62172,13.0112
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,71.43604306,-47.82318623,32.89891662,51.40482574,-10.82097281,20.29835507,38.73370208,-33.98452661,44.40296386,1,29.19051306,-72.15740466,-49.93714902,46.86936,-2.10808,3.56293
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,71.33640527,32.04041767,66.9915241,56.59484121,20.97602108,38.23549728,71.34228471,18.12698156,75.4276282,1,39.24574203,19.90298771,-37.04418001,60.17674,18.04054,21.28845
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,43.51514882,22.99865859,-23.26167322,45.1927552,7.939065415,10.25809542,38.97981998,-0.194227754,4.458600235,1,8.759839612,-37.26221655,-85.5359378,61.26399,2.8441,-1.81886
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,71.34228471,18.12698156,75.4276282,56.60471269,17.07433558,52.15536831,57.29065928,8.587756624,59.31188512,0,39.26278406,13.27737325,-41.92405517,56.30739,13.8674,10.93959
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,41.68915152,64.38486754,2.014592082,41.31132183,35.45956071,4.437840766,38.03466797,52.46606137,-47.92237415,0,13.51687783,8.523897724,-77.80906237,51.65583,14.5431,-16.58783
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,38.55994911,27.16577144,27.29295143,41.657717,18.031497,19.136485,29.88390921,8.750901718,-9.130047661,0,12.13981632,-18.00028182,-86.38561275,56.45636,5.03674,-8.25584
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,29.85458991,-4.596198721,-0.177265963,48.26003578,-2.985300682,5.804887517,20.65909911,-19.03414457,28.44314707,0,21.17902004,-74.81591028,-57.88102735,48.67317,-1.87681,5.87674
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,62.00740621,-53.39558503,42.31169943,51.10575602,-21.95442088,15.65061973,38.45051249,-39.44299392,43.91153164,1,28.51814166,-93.51259061,-48.62152104,45.75722,-3.77501,2.31834
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,56.26683902,72.46953627,31.11308961,47.95620128,38.28733341,20.48660426,29.34412061,27.72009827,-0.959283276,0,20.25276028,65.50124904,-68.50482097,47.49496,15.87917,-8.87376
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,29.51271991,23.20496675,-0.133394188,45.05349037,33.94314302,13.72396063,29.58147977,17.86940034,18.10492957,0,7.880886015,80.61969674,-88.9882579,56.60471,20.73672,4.88884
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,34.09799064,23.38960106,-9.438620118,45.37285718,7.518626622,-22.93930426,16.11167063,8.951262982,-9.082258721,0,9.817347065,-39.36239888,-49.7608997,47.99434,5.55039,-13.96818
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,90.44065826,-5.002038298,61.59630999,65.00223984,7.700917333,27.87631657,90.35013105,-19.85125814,88.83295714,0,52.22220895,-0.10838063,1.262625055,65.87305,8.20009,25.55087
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,48.08792561,9.458661456,-9.33590627,46.96136629,3.833296554,9.145372265,38.81843026,8.660393153,-32.67973311,1,16.90476023,-47.78923854,-69.04838725,51.56477,-4.19495,-15.09649
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,66.95395898,-33.15649517,23.53771147,49.45970065,-1.209478623,17.23842501,76.07782975,-48.42496645,75.13176511,1,24.52079197,-45.92444063,-58.15299629,61.01041,-2.56103,18.68959
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,57.41385615,32.60568928,-47.26194765,54.605766,3.594931,-7.197539,57.55305527,-18.82972035,4.416585588,0,35.67917936,-13.54563962,-4.839676151,58.53674,-4.84726,-5.94095
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,47.33528347,29.67983241,-76.28680441,46.27132315,-26.67786801,-24.3644173,52.64321307,-9.810209313,-37.78322116,1,14.18774469,50.73843721,-36.16795473,54.12237,-23.60321,-20.49023
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,62.26014336,23.40777023,-32.79338026,56.880031,4.770037,-2.490747,66.89512315,-23.62287386,33.14473019,0,39.73575405,-8.829442328,0.705977809,60.78163,0.87187,3.34745
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,47.09331615,72.46419054,-67.37210131,47.956201,18.015003,-14.727503,20.5338977,8.925445588,4.276184651,0,20.25276028,17.97982526,-38.13583003,50.19216,13.7182,-3.44896
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,62.18784718,9.334840612,4.609409373,55.195728,7.215852,8.796151,71.52770658,-29.24687709,69.21629205,0,36.76658162,-5.411898183,-23.30402979,60.24841,4.00429,13.13242
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,90.44691241,-4.790295529,18.66150508,65.57702224,3.52838565,11.61536867,90.40957028,-33.62741782,77.01368503,0,53.02870102,-6.09209293,25.26796357,66.59626,2.8159,15.10209
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,56.3887774,72.65841571,7.730027871,49.49610761,33.68254232,7.010991332,47.77405773,54.77126121,56.90854042,0,24.61563425,50.72291526,-51.26056521,51.20958,29.77104,9.74737
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,34.32377197,-26.64792362,0.280116496,51.35898769,-31.60073449,-0.544557911,79.36157335,-75.91445657,62.08351607,1,29.08837205,-54.75962881,-33.69658741,57.93249,-26.4164,1.40061
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,52.5460648,-28.83370662,-0.327749238,48.87159744,-16.50061504,-0.091721898,24.42665933,-31.40898246,23.37422036,0,22.93880141,-45.62577166,-49.08112142,51.04794,-24.55821,-1.11682
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,71.50055964,-23.43948223,37.66338743,57.789432,0.28882,15.833838,71.59198168,-39.86000816,71.57219855,0,41.26765561,-16.50168446,-17.98518415,59.6622,1.0125,16.42158
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,81.09714325,-28.53367526,18.69258513,62.380804,-7.661679,12.39303,85.59829175,-52.64895828,23.57429949,0,48.43903013,-25.99842385,7.161063541,64.93081,-12.76694,-1.57265
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,38.68052529,18.38435131,27.67679942,44.11798296,15.04345366,2.274710319,20.49257204,-0.999392443,28.92313426,0,1.919106015,9.429980253,-93.61906741,49.593,9.27284,7.22172
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,47.52506922,51.09956976,-80.96667327,42.97343766,8.66894032,-1.959455358,48.24342106,-23.9125951,33.08529091,0,5.126633985,32.31379943,-86.53725127,53.11327,1.27422,-2.02134
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,25.38204356,-13.76568932,13.44311633,44.98361907,-9.128533557,13.28311244,18.581114,45.83096804,-35.36400319,1,7.429236015,53.7663273,-89.60775313,47.19674,29.44658,-27.58696
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,33.90189726,61.28913466,-94.27797106,37.75254311,-21.40730042,-34.79447276,33.15664371,6.828522373,-42.42590294,1,22.85313371,53.17996721,-29.59815448,47.35268,-15.51636,-22.66916
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,61.4817196,77.06060836,-48.42832068,54.94851818,20.34398735,-5.55191498,52.64792353,32.47486861,13.81652457,0,36.31423181,19.22053162,-5.675249713,56.00761,16.7241,-2.07207
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,90.52560083,-23.61654897,9.57548395,65.459577,-5.132691,8.198607,90.26214506,-57.27909885,71.78863606,0,52.8645219,-19.30339955,31.69633638,65.93509,-5.61462,12.60153
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,71.26946872,-53.03953616,22.81501963,55.42083771,-26.01811842,5.957081114,80.63510389,-79.43187984,73.3099618,0,37.17452905,-96.36574546,-19.19992975,57.50164,-30.47835,7.68377
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,42.63642982,57.76999073,-29.37645811,46.257903,19.634144,-1.606517,43.28822635,27.11059343,36.81324822,0,14.13054224,26.7658509,-66.90917614,52.24182,16.76083,3.72206
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,85.79250561,-5.165967759,37.76110164,63.73763114,6.736822562,17.33950474,80.84310737,-24.40444445,72.55391327,0,50.41991975,-1.934574768,7.132581112,64.94669,5.82774,16.02557
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,48.08548665,12.73713082,48.20446093,47.572301,14.127128,32.538963,29.69305716,0.04121738,9.00920673,0,19.02391834,6.207937429,-75.59787705,55.64454,6.1676,-2.79022
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,28.88964144,42.04140243,-52.06431335,36.76199362,11.27154356,-8.957516051,15.97727851,-6.088640127,23.07328616,1,24.63168194,10.93121328,-55.40016851,46.51191,5.6548,5.20108
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,42.78015895,21.26445645,50.97303042,44.189877,18.416492,35.719655,20.63760141,8.908851722,8.810762011,0,2.370756015,32.95203229,-106.8326384,50.68721,14.16067,-4.04797
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,20.06856448,22.7817782,18.77649996,41.23200908,28.47090977,9.690190114,25.2302708,18.09385771,-18.27361629,0,13.8125017,-34.87021122,-79.97868123,55.50235,8.31959,-13.28009
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,52.83571193,32.98611538,-9.659168618,52.442333,11.852961,3.69169,43.22428951,36.03353502,-66.13004987,0,31.4224058,2.472861544,-32.16070017,53.54625,-0.64108,-21.69149
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,48.12668295,32.29086158,-37.40504629,51.105756,4.845404,-3.48172,61.96356814,-0.751464017,-42.94448156,0,28.51814166,-16.4991655,-31.80556216,59.93388,-9.56129,-14.69223
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,76.31259794,-42.82854121,47.59286387,58.992835,-7.691301,21.750667,81.71391082,-55.13250508,79.27585119,1,43.2303147,-30.37601962,-17.88752905,61.67147,-3.52203,17.68708
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,62.04754222,-33.29797496,4.169553253,47.54654264,-11.67873602,17.26863288,38.73370208,-33.98452661,44.40296386,1,18.93888131,-24.40633682,-69.54579983,46.79027,-3.59888,3.85174
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,85.78123998,-19.07635612,42.69771167,63.06919981,2.438980195,21.06587537,80.7529546,-43.59234594,79.32785526,0,49.45053792,-8.865714144,-0.107047384,61.9636,0.52659,22.01356
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,42.48949521,66.86815978,-76.66751901,31.98834161,36.67407754,29.96809118,8.675836995,30.91196335,-13.67531684,1,30.94350913,-24.76041276,-60.43323478,40.18031,30.66817,-18.65526
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,57.03725426,2.583480251,-52.36403502,51.80327595,-23.8609824,-13.12508315,48.02457287,-43.01123318,18.27531565,0,30.06518949,-107.5550186,-12.38962341,50.75733,-21.25269,-10.02325
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,34.19197888,-4.938901284,27.66305695,48.32297415,13.55963637,23.61858182,47.94660714,28.02526668,-37.74834957,0,21.36627843,4.686242386,-67.71673189,56.21772,5.93471,-13.91227
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,42.83752011,-48.31767965,45.3534442,38.79465449,-29.53070292,21.49432812,44.82818691,-46.38918959,32.55867486,1,20.70277661,65.64397461,-73.93707693,47.94348,-21.13968,-8.93392
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,51.17938236,83.94554237,-35.57030109,45.4556258,39.24360112,-9.54152385,41.96978726,68.35213636,15.99631577,0,10.27745932,87.4943841,-67.39672755,46.27132,38.21917,-8.26352
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,85.54191754,-39.99963833,-19.13106807,61.74901716,-32.65451636,-4.986373947,84.60380463,-68.59839722,31.69429638,1,47.49813076,-76.82125607,43.70288137,62.32148,-28.97046,-3.80907
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,75.83084788,-58.51227313,22.86926446,57.09490248,-30.82592747,5.683242736,85.31837909,-82.22993803,72.09958185,1,40.10181918,-98.84462278,-10.40177027,60.21259,-31.79568,5.34723
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,76.24627182,-9.388191776,-19.12105508,60.453688,-5.45898,0.045606,21.70059833,45.69041783,-13.21708205,0,45.52780404,-24.20978812,17.96114839,49.94184,33.98483,-14.51278
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,62.17836906,27.89085916,-37.58395431,57.28915,2.74774,-3.070016,66.83645712,-23.58689993,9.172780267,0,40.43050946,-12.31633277,4.30550045,61.29884,-4.2899,-3.0625
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,66.75416655,18.57385633,42.16197056,56.75246383,14.94138335,24.56123961,38.83471251,-5.512662961,38.75595322,1,39.51716284,9.589338191,-29.12569548,61.60242,9.57797,14.68498
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,66.60044408,-14.97557606,-28.53563189,53.3737095,-10.72062006,6.433328119,33.82172856,-34.20354915,33.60450527,0,33.31261094,-54.85063703,-30.02291353,58.3866,-14.23516,5.78344
