Type,Method,Bg_RRGGBB, Bg_L,Bg_a,Bg_b,Bg_TD_RRGGBB,Bg_TD_L,Bg_TD_a,Bg_TD_b,Bg_ND_RRGGBB,Bg_ND_L,Bg_ND_a,Bg_ND_b,Fg_L,Fg_a,Fg_b,CD_Fg_L,CD_Fg_a,CD_Fg_b,Com_Fg_L,Com_Fg_a,Com_Fg_b,GammutFlag,ComS_Fg_L,ComS_Fg_a,ComS_Fg_b,Measured_L,Measured_a,Measured_b
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,37.33185,67.90057,-77.25101,27.76391,38.92663,14.38408,8.67584,30.91196,-13.67532,1.00000,34.67620,-16.31344,-52.63647,39.56362,29.44277,-18.66273
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,23.75727,43.98200,-34.02857,34.57969,21.06215,-23.16701,2.23300,11.76929,-10.73589,1.00000,27.89269,-3.76016,-41.95518,33.24307,15.47873,-26.52694
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,48.31982,4.17239,0.28428,47.62376,5.25243,6.17247,57.58115,-14.61793,-9.35155,0.00000,19.19276,-30.24108,-62.36624,58.74221,-2.95512,-9.25227
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,52.46016,-2.96571,-45.54438,48.08315,-31.15739,-15.70417,66.52666,-49.27132,10.95135,1.00000,20.64440,16.66348,-35.56310,56.89962,-26.44692,-10.35686
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,81.11271,-9.63163,14.04514,63.58185,0.45241,10.57327,85.61004,-43.06624,66.95843,0.00000,50.19508,-11.72308,16.12024,65.43605,-2.19787,13.02621
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,52.14832,51.81634,36.19944,48.61092,27.24620,20.77263,52.10245,46.83579,61.91560,0.00000,22.20442,39.71734,-64.73912,53.99516,27.35352,16.11692
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,55.58638,89.27313,-49.98625,47.89254,37.58019,-12.29344,41.79712,64.50289,6.61563,0.00000,20.05373,64.38033,-42.18558,49.21595,31.69672,-7.91807
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,56.79408,57.15946,31.69663,50.78067,27.92595,23.62765,29.54301,13.21839,17.88493,0.00000,27.77057,36.69324,-54.71015,57.37623,16.54276,5.39533
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,57.55965,-10.39802,47.61561,51.76931,4.14892,27.09132,71.48318,-19.63801,72.86672,1.00000,29.99151,-16.92402,-51.72813,60.01501,5.24784,20.22651
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,80.82454,-58.56311,13.73558,57.07542,-36.10623,1.08941,79.36157,-75.91446,62.08352,1.00000,40.06874,-123.58529,-4.11523,58.25472,-32.81826,16.28188
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,66.76864,17.91803,57.14968,56.21772,15.85942,32.42064,71.34228,18.12698,75.42763,1.00000,38.59020,11.15490,-35.76592,60.25735,17.10747,21.60974
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,47.70997,57.05378,-42.73853,49.68960,16.71560,-3.65621,48.14391,17.79307,37.29588,0.00000,25.11414,13.35376,-40.29173,53.84617,13.21059,3.11741
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,13.65373,38.01057,-31.37883,34.57969,20.90865,-15.95035,10.98697,8.78928,16.58818,1.00000,27.89269,-3.50551,-47.62467,42.92852,15.78482,0.27160
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,66.80232,4.66885,0.00629,58.31130,4.40038,9.27015,80.89038,-33.94999,72.71730,0.00000,42.12725,-8.42523,-8.73500,64.37088,2.53742,15.93810
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,76.38080,4.45901,-18.71275,60.84336,-2.48881,3.55693,80.97189,-52.86147,67.49759,0.00000,46.12669,-18.54662,13.17327,62.86060,-4.58274,12.36469
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,71.64241,14.13265,18.54444,60.03301,10.77210,15.86796,43.59912,-15.24869,49.52702,0.00000,44.87494,3.24844,-8.03439,50.74565,6.49892,9.53785
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,85.71525,-9.20389,23.67071,64.65182,3.97053,12.18938,90.40957,-33.62742,77.01369,0.00000,51.72675,-5.78936,19.14500,66.76371,3.58606,16.50369
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,85.65116,19.05740,4.69750,64.85925,9.48398,10.48089,85.77130,-4.95616,56.81522,0.00000,52.02039,2.47656,23.33483,66.30543,9.37042,11.48867
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,11.55398,5.65389,-9.47228,29.81260,3.26837,-6.79125,10.67469,-10.09726,-6.35584,1.00000,33.02225,17.33904,-48.26232,41.98453,-12.94440,-19.74012
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,52.79552,9.19253,-28.04304,49.37459,3.96263,4.07748,61.96357,-0.75146,-42.94448,0.00000,24.29775,-24.95435,-49.63899,59.30608,-8.42628,-16.46445
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,42.15480,-47.48174,42.63701,38.35796,-29.30416,19.21024,44.82819,-46.38919,32.55867,1.00000,21.64403,62.97812,-71.87054,47.61090,-19.97723,-9.40379
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,66.78456,37.75844,-9.55832,57.82764,14.00229,7.04813,66.97340,-0.73833,57.64354,0.00000,41.33104,8.11885,-8.41031,60.39133,11.99801,11.34982
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,42.08836,58.05057,40.24639,41.29548,38.57147,28.97691,31.68779,56.42927,9.58791,0.00000,13.57648,20.46115,-87.07699,31.11396,7.00882,-30.66924
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,53.41332,-9.50337,-38.71440,49.36242,-29.57868,-12.47519,66.56817,-60.22277,36.40823,1.00000,24.26568,-14.70379,-30.95030,55.88699,-25.83664,-4.98853
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,52.70143,3.79377,-37.54948,55.93730,-1.49848,26.61893,92.16328,-47.12573,88.69614,1.00000,38.09690,-22.57381,-33.72150,65.86528,1.30999,23.84003
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,71.75438,-9.60883,23.90896,58.95581,2.45181,13.82653,80.96002,-42.94744,28.24013,0.00000,43.17093,-11.43732,-10.78017,59.17741,-5.17557,-3.74364
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,48.15314,8.29337,48.78858,46.59170,11.76228,31.76633,43.22715,17.77162,-47.15614,0.00000,15.50012,-4.19569,-81.96415,53.81416,-0.91646,-18.90748
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,71.38871,13.46745,56.83722,56.76229,13.59402,29.29637,76.25521,7.99802,78.80040,1.00000,39.53404,7.23089,-31.96849,62.38080,15.27769,23.57262
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,13.37211,46.27285,-64.04160,22.47887,-16.17116,-35.93172,1.40539,9.87697,-23.18454,1.00000,37.94551,23.01951,-30.90136,30.61649,1.84958,-33.75134
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,15.06054,29.07333,-19.95748,35.18260,22.08976,-11.06360,11.19488,10.28516,6.84233,0.00000,27.06706,-6.53532,-51.58908,31.02001,2.32491,-34.28345
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,85.75319,-42.72436,23.49180,62.60880,-10.30146,10.69256,36.98271,72.62673,-92.16844,0.00000,48.77558,-30.31764,10.80022,43.47776,17.62795,-8.00615
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,95.31861,-14.30042,4.69062,67.51642,-1.45699,7.60478,90.31604,-47.81449,66.92303,0.00000,55.69767,-12.62342,47.83453,48.63583,9.38444,-32.52436
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,95.28125,-18.99766,0.23255,67.80633,-4.52345,7.26715,90.26215,-57.27910,71.78864,0.00000,56.09025,-16.98407,51.34546,66.71811,-4.15745,11.82687
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,71.57976,-42.84257,42.67623,52.64168,-4.53801,37.43334,18.27050,42.22600,-13.09924,0.00000,31.83525,-38.85791,-52.19880,65.97383,-7.60584,13.48720
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,31.73910,55.22735,45.65876,31.94311,47.42058,40.49924,17.98098,47.20472,-45.49835,1.00000,30.99068,-48.71240,-61.54281,47.22278,34.39757,-16.22671
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,46.44594,73.95858,11.45054,41.79823,44.50714,10.35821,24.57367,33.16463,-10.29103,0.00000,11.53557,55.40938,-83.76237,38.84659,20.68435,-26.90193
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,32.20762,66.32462,-97.10069,35.08310,-21.31626,-38.14880,33.15664,6.82852,-42.42590,1.00000,27.20686,43.82223,-24.19824,54.49077,22.85191,-8.33192
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,57.11677,51.93748,-56.90360,54.40691,9.27708,-9.59948,34.53964,-0.22740,-4.07821,0.00000,35.30635,-1.81847,-1.36367,47.15763,-16.00428,-23.23032
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,62.18229,9.18634,-28.35993,57.13384,-2.65631,-0.39109,80.76418,-57.37260,42.35065,0.00000,40.16787,-23.13843,-1.42236,59.09446,-2.59144,-7.81832
BP,TD,0x5264aa,43.81056198,13.82491511,-40.65830362,,24.06425406,12.31415987,-26.7102356,0x4d5cb4,41.83455066,21.6132862,-49.91378647,56.85522,62.30483,-15.21819,52.33108,23.42639,4.15967,47.62920,41.94103,31.48525,0.00000,31.18991,26.19079,-33.21825,63.27671,-14.89532,3.73854
BP,TD,0x5c5c5c,38.9108389,0.005802828,-0.000866361,,19.67525068,-2.49476995,3.16268518,0x53545a,35.50932902,1.09003667,-3.781337739,71.72643,23.45146,-23.61368,60.05101,6.39306,1.48746,48.22783,27.81959,-23.23266,0.00000,48.97382,8.65622,2.05285,54.39641,7.20143,1.65967
BP,TD,0x5c5c5c,38.9108389,0.005802828,-0.000866361,,19.67525068,-2.49476995,3.16268518,0x53545a,35.50932902,1.09003667,-3.781337739,62.18785,9.33484,4.60941,55.19573,7.21585,8.79615,42.07650,-2.07509,44.69646,0.00000,42.01981,10.65703,14.25375,49.59300,5.78639,22.94553
BP,TD,0x5c5c5c,38.9108389,0.005802828,-0.000866361,,19.67525068,-2.49476995,3.16268518,0x53545a,35.50932902,1.09003667,-3.781337739,51.82188,25.30081,-75.10557,48.79733,-28.80878,-22.03850,43.43239,41.81438,-84.74245,0.00000,31.40009,-69.37052,-33.86800,47.85428,-23.63091,-22.50452
BP,TD,0x5c5c5c,38.9108389,0.005802828,-0.000866361,,19.67525068,-2.49476995,3.16268518,0x53545a,35.50932902,1.09003667,-3.781337739,71.62288,-5.62216,57.06439,57.79899,6.40058,26.70369,61.97148,-5.45531,57.94188,0.00000,45.82918,8.99203,51.47108,57.16301,6.96227,26.68486
BP,TD,0x5c5c5c,38.9108389,0.005802828,-0.000866361,,19.67525068,-2.49476995,3.16268518,0x53545a,35.50932902,1.09003667,-3.781337739,75.94543,-62.73746,47.05233,56.31734,-22.51480,15.96479,29.09550,-35.56784,27.97114,0.00000,43.68707,-35.36538,27.05270,52.25299,-30.12910,18.16982
BP,TD,0x5c5c5c,38.9108389,0.005802828,-0.000866361,,19.67525068,-2.49476995,3.16268518,0x53545a,35.50932902,1.09003667,-3.781337739,38.21578,51.87393,-61.70830,37.55373,20.49071,-3.44956,8.67584,30.91196,-13.67532,0.00000,6.93001,38.93342,6.07543,37.51742,27.66768,-2.18580
BP,TD,0x5c5c5c,38.9108389,0.005802828,-0.000866361,,19.67525068,-2.49476995,3.16268518,0x53545a,35.50932902,1.09003667,-3.781337739,51.57106,67.66805,26.07684,47.37860,34.83895,20.13338,46.15578,69.42245,39.59034,0.00000,28.64995,59.34142,25.02121,47.36564,35.35618,21.32972
BP,TD,0x5c5c5c,38.9108389,0.005802828,-0.000866361,,19.67525068,-2.49476995,3.16268518,0x53545a,35.50932902,1.09003667,-3.781337739,57.27341,-38.26673,13.69957,51.50773,-17.33483,4.51201,43.18972,-43.80840,27.34502,0.00000,36.18149,-31.54195,7.94458,46.12338,-23.81004,4.22949
BP,TD,0x5c5c5c,38.9108389,0.005802828,-0.000866361,,19.67525068,-2.49476995,3.16268518,0x53545a,35.50932902,1.09003667,-3.781337739,20.20200,-30.07350,27.58454,38.07474,-27.97915,26.63512,24.47349,-31.59730,32.13952,1.00000,4.31044,79.15028,-47.07407,50.18028,-20.00581,27.73044
BP,TD,0x5c5c5c,38.9108389,0.005802828,-0.000866361,,19.67525068,-2.49476995,3.16268518,0x53545a,35.50932902,1.09003667,-3.781337739,27.34260,50.14122,40.35922,28.82462,47.99712,49.69762,31.77297,55.65914,29.05651,1.00000,26.26579,-89.11816,-21.80268,38.91569,36.41328,14.48494
BP,TD,0x5c5c5c,38.9108389,0.005802828,-0.000866361,,19.67525068,-2.49476995,3.16268518,0x53545a,35.50932902,1.09003667,-3.781337739,100.00000,0.00000,0.00000,69.47665,1.62222,9.77087,76.42303,-9.45180,14.42175,0.00000,61.13550,1.98599,12.32835,63.66391,1.32062,10.16733
BP,TD,0x5c5c5c,38.9108389,0.005802828,-0.000866361,,19.67525068,-2.49476995,3.16268518,0x53545a,35.50932902,1.09003667,-3.781337739,11.50620,44.92515,-60.90377,21.16978,-14.54891,-33.58250,11.73909,45.42666,-61.77802,1.00000,32.51835,7.52063,40.01945,31.02001,-4.24733,-26.15977
BP,TD,0x5c5c5c,38.9108389,0.005802828,-0.000866361,,19.67525068,-2.49476995,3.16268518,0x53545a,35.50932902,1.09003667,-3.781337739,23.22190,50.33612,-30.28257,57.03643,-14.12516,11.09013,52.30231,-48.77553,37.27807,0.00000,44.73471,-21.19895,17.39794,49.94184,-15.29091,11.58240
BP,TD,0x5c5c5c,38.9108389,0.005802828,-0.000866361,,19.67525068,-2.49476995,3.16268518,0x53545a,35.50932902,1.09003667,-3.781337739,68.39883,-69.97500,67.21838,49.00731,-37.57395,29.66164,61.58025,-64.44697,62.20679,1.00000,31.79054,-105.14795,16.30426,49.84597,-28.32863,25.16480
BP,TD,0x5c5c5c,38.9108389,0.005802828,-0.000866361,,19.67525068,-2.49476995,3.16268518,0x53545a,35.50932902,1.09003667,-3.781337739,37.29397,63.01932,11.46407,36.66838,44.32528,6.07361,9.72635,30.47844,4.50611,1.00000,10.90101,72.74079,-15.78276,39.39458,34.34910,11.32330
BP,TD,0x5c5c5c,38.9108389,0.005802828,-0.000866361,,19.67525068,-2.49476995,3.16268518,0x53545a,35.50932902,1.09003667,-3.781337739,71.46957,33.21772,-19.21567,59.95193,11.00679,2.55258,34.27486,4.78893,9.14011,0.00000,48.83797,14.81380,3.54679,57.41486,7.38877,11.46469
BP,TD,0x5c5c5c,38.9108389,0.005802828,-0.000866361,,19.67525068,-2.49476995,3.16268518,0x53545a,35.50932902,1.09003667,-3.781337739,20.70149,-14.04776,9.06888,39.74839,-14.09331,13.26757,11.50779,-22.28758,16.66197,0.00000,4.45157,30.86380,-30.15212,39.78185,-16.92551,17.65040
BP,TD,0x5c5c5c,38.9108389,0.005802828,-0.000866361,,19.67525068,-2.49476995,3.16268518,0x53545a,35.50932902,1.09003667,-3.781337739,85.62391,-37.82663,51.83057,61.92078,-4.07809,21.84289,80.91878,-38.15847,4.65103,0.00000,51.49953,-5.47503,33.20623,62.51607,-12.89415,5.18611
BP,TD,0x5c5c5c,38.9108389,0.005802828,-0.000866361,,19.67525068,-2.49476995,3.16268518,0x53545a,35.50932902,1.09003667,-3.781337739,85.77388,-23.76702,33.30197,62.75168,-0.79332,15.91171,48.02684,13.27746,-42.20826,0.00000,52.60059,-1.05048,22.67900,53.94202,-4.61803,-6.73067
BP,TD,0x5c5c5c,38.9108389,0.005802828,-0.000866361,,19.67525068,-2.49476995,3.16268518,0x53545a,35.50932902,1.09003667,-3.781337739,66.80997,28.40396,-19.24490,58.67695,10.26197,0.69695,43.24662,37.97296,-24.04530,0.00000,47.06987,14.10166,0.98128,52.24182,9.85052,0.61887
BP,TD,0x5c5c5c,38.9108389,0.005802828,-0.000866361,,19.67525068,-2.49476995,3.16268518,0x53545a,35.50932902,1.09003667,-3.781337739,57.62252,-5.09576,-18.48367,49.60509,-1.94727,10.76743,16.32659,-8.63481,9.68777,0.00000,32.88170,-3.55031,23.60060,43.72675,-3.77910,8.43767
BP,TD,0x5c5c5c,38.9108389,0.005802828,-0.000866361,,19.67525068,-2.49476995,3.16268518,0x53545a,35.50932902,1.09003667,-3.781337739,24.92978,22.89804,-18.68345,39.86533,22.12938,-15.71741,33.30162,52.58453,-52.84745,0.00000,5.08388,79.16268,-45.96220,47.73923,11.86813,-8.74914
BP,TD,0x5c5c5c,38.9108389,0.005802828,-0.000866361,,19.67525068,-2.49476995,3.16268518,0x53545a,35.50932902,1.09003667,-3.781337739,81.11034,23.49091,-4.56522,63.53252,9.11395,8.77060,57.35877,23.32803,8.94648,0.00000,53.62449,11.74239,11.86217,56.84083,10.28058,11.50066
BP,TD,0x5c5c5c,38.9108389,0.005802828,-0.000866361,,19.67525068,-2.49476995,3.16268518,0x53545a,35.50932902,1.09003667,-3.781337739,43.22429,36.03354,-66.13005,51.31309,4.96203,31.66561,52.92250,-14.22878,32.77204,0.00000,35.85461,8.19468,26.61325,54.33336,2.95525,15.54794
BP,TD,0x5c5c5c,38.9108389,0.005802828,-0.000866361,,19.67525068,-2.49476995,3.16268518,0x53545a,35.50932902,1.09003667,-3.781337739,52.75798,14.06288,-37.88629,49.03193,1.63064,3.77799,16.41376,-4.87476,4.62696,0.00000,31.83606,2.98033,7.39394,44.78712,-2.16520,11.93952
BP,TD,0x5c5c5c,38.9108389,0.005802828,-0.000866361,,19.67525068,-2.49476995,3.16268518,0x53545a,35.50932902,1.09003667,-3.781337739,95.14180,-19.10273,42.72630,67.24701,2.88202,19.87939,76.21079,-19.38658,56.93271,0.00000,58.37043,3.59646,26.84653,62.43158,4.44152,24.15428
BP,TD,0x5c5c5c,38.9108389,0.005802828,-0.000866361,,19.67525068,-2.49476995,3.16268518,0x53545a,35.50932902,1.09003667,-3.781337739,55.84688,83.48171,-25.83564,49.13020,37.87244,-3.07739,23.26452,39.07832,31.70618,0.00000,32.01727,60.25103,-5.45050,39.52990,20.49525,19.67538
BP,TD,0x5c5c5c,38.9108389,0.005802828,-0.000866361,,19.67525068,-2.49476995,3.16268518,0x53545a,35.50932902,1.09003667,-3.781337739,42.88670,52.77585,-33.68985,47.18371,16.43435,-4.18170,10.63708,20.75079,-10.69183,0.00000,28.25500,30.43762,-7.98841,41.87600,12.18819,2.84215
BP,TD,0x5c5c5c,38.9108389,0.005802828,-0.000866361,,19.67525068,-2.49476995,3.16268518,0x53545a,35.50932902,1.09003667,-3.781337739,52.31831,47.19572,8.46071,50.69890,23.77373,9.63345,42.41195,52.76855,21.10281,0.00000,34.80809,37.61448,19.12071,49.39893,25.38952,14.07207
BP,TD,0x5c5c5c,38.9108389,0.005802828,-0.000866361,,19.67525068,-2.49476995,3.16268518,0x53545a,35.50932902,1.09003667,-3.781337739,51.05847,73.75093,34.79061,44.23293,42.98954,20.53827,24.59481,21.53110,34.91767,0.00000,21.55300,81.71453,0.08582,52.49782,25.24592,42.58818
BP,TD,0x5c5c5c,38.9108389,0.005802828,-0.000866361,,19.67525068,-2.49476995,3.16268518,0x53545a,35.50932902,1.09003667,-3.781337739,42.38347,66.74680,-81.59027,37.00385,23.06889,6.65201,10.94202,15.06597,-0.72638,0.00000,9.53906,28.37698,-18.13095,41.45353,12.52795,7.60491
BP,TD,0x5c5c5c,38.9108389,0.005802828,-0.000866361,,19.67525068,-2.49476995,3.16268518,0x53545a,35.50932902,1.09003667,-3.781337739,56.56368,61.70215,67.35108,48.83449,36.49045,49.05093,29.31429,22.82581,13.15924,1.00000,31.46946,58.81341,-2.57994,44.80120,11.22091,11.68066
BP,TD,0x5c5c5c,38.9108389,0.005802828,-0.000866361,,19.67525068,-2.49476995,3.16268518,0x53545a,35.50932902,1.09003667,-3.781337739,66.70713,-14.87424,69.12001,54.79313,6.53290,43.61144,38.97982,-0.19423,4.45860,0.00000,41.41065,9.75297,27.46177,60.08698,0.81202,10.00229
BP,TD,0x5c5c5c,38.9108389,0.005802828,-0.000866361,,19.67525068,-2.49476995,3.16268518,0x53545a,35.50932902,1.09003667,-3.781337739,90.43451,-4.99566,37.72371,65.62391,6.46149,18.93475,67.02916,-5.28736,52.26468,0.00000,56.32014,8.16399,26.10443,58.95581,6.01189,24.84927
BP,TD,0x5c5c5c,38.9108389,0.005802828,-0.000866361,,19.67525068,-2.49476995,3.16268518,0x53545a,35.50932902,1.09003667,-3.781337739,57.55846,32.54261,-37.50836,55.39022,7.17538,-4.68543,25.30882,3.72322,23.83940,0.00000,42.31200,10.55319,-6.81970,51.88241,9.77811,22.22591
BP,TD,0x5c5c5c,38.9108389,0.005802828,-0.000866361,,19.67525068,-2.49476995,3.16268518,0x53545a,35.50932902,1.09003667,-3.781337739,81.01247,-0.14840,-23.61592,63.28499,-2.82467,-0.22848,62.03337,-38.11331,52.66963,0.00000,53.30100,-3.71640,-0.29827,55.92724,-3.40117,20.07910
BP,TD,0x5c5c5c,38.9108389,0.005802828,-0.000866361,,19.67525068,-2.49476995,3.16268518,0x53545a,35.50932902,1.09003667,-3.781337739,66.37824,71.85286,-43.16533,57.00715,21.58072,-3.38054,47.01940,68.26898,-34.74512,0.00000,44.69237,29.87179,-4.79988,51.90498,22.33056,-5.06430
BP,TD,0x5c5c5c,38.9108389,0.005802828,-0.000866361,,19.67525068,-2.49476995,3.16268518,0x53545a,35.50932902,1.09003667,-3.781337739,20.13729,23.13647,-1.10778,28.74680,22.82218,-24.34635,20.13729,23.13647,-1.10778,1.00000,26.35299,-34.81635,14.84020,48.98268,22.18100,7.22888
BP,TD,0x5c5c5c,38.9108389,0.005802828,-0.000866361,,19.67525068,-2.49476995,3.16268518,0x53545a,35.50932902,1.09003667,-3.781337739,20.20656,23.05212,-18.78988,41.48504,14.63955,-19.49741,24.01989,42.97725,-43.10609,0.00000,13.00193,43.81140,-43.59674,42.83849,11.26548,-10.41540
BP,TD,0x5c5c5c,38.9108389,0.005802828,-0.000866361,,19.67525068,-2.49476995,3.16268518,0x53545a,35.50932902,1.09003667,-3.781337739,18.35268,41.38359,-3.41256,55.85677,-16.19176,40.50886,38.73370,-33.98453,44.40296,0.00000,43.00755,-25.19655,37.19380,45.13713,-4.52068,21.32804
BP,TD,0x5c5c5c,38.9108389,0.005802828,-0.000866361,,19.67525068,-2.49476995,3.16268518,0x53545a,35.50932902,1.09003667,-3.781337739,80.93513,-75.59370,57.02526,55.68506,-35.45769,14.50296,79.36157,-75.91446,62.08352,0.00000,42.75241,-60.09964,24.68269,56.62445,-31.53766,13.78578
BP,TD,0x5c5c5c,38.9108389,0.005802828,-0.000866361,,19.67525068,-2.49476995,3.16268518,0x53545a,35.50932902,1.09003667,-3.781337739,90.56362,-28.59631,42.52161,65.08146,-1.60882,20.63157,76.10920,-38.15828,56.95864,0.00000,55.62711,-2.06933,29.00879,61.46393,-4.23325,20.43938
BP,TD,0x5c5c5c,38.9108389,0.005802828,-0.000866361,,19.67525068,-2.49476995,3.16268518,0x53545a,35.50932902,1.09003667,-3.781337739,60.24982,6.62122,63.56916,52.45344,13.79416,40.38170,38.92054,9.08246,0.18732,0.00000,37.73960,21.40048,20.18734,49.60509,4.03896,5.35356
BP,TD,0x5c5c5c,38.9108389,0.005802828,-0.000866361,,19.67525068,-2.49476995,3.16268518,0x53545a,35.50932902,1.09003667,-3.781337739,57.30492,28.04256,27.78373,52.93855,15.29215,17.64967,34.27139,18.22683,-27.92126,0.00000,38.52090,23.33044,36.70085,48.07048,0.09056,-4.72020
